image_url,date,neighborhood,total_count,temp,rain,source_file
"https://lh3.googleusercontent.com/d/1P9RFC6JxgqfO0GwOPYcCBUcDit22bZj2
",2024-06-27,East Village South,,66,2,count/East Village South_2024_count.json
"https://lh3.googleusercontent.com/d/17ZfPpCSlfgZAKgNHeM9sClRXyDREQeVE
",2024-07-25,East Village South,,72,2,count/East Village South_2024_count.json
"https://lh3.googleusercontent.com/d/1_mQuJY1_r4mJSEYKo799Mla-3AX4--xP
",2024-08-29,East Village South,,66,2,count/East Village South_2024_count.json
"https://lh3.googleusercontent.com/d/1MrJyy8Jp89W_VsackldvyRVI8R8ucVzA
",2024-09-27,East Village South,,63,2,count/East Village South_2024_count.json
"https://lh3.googleusercontent.com/d/1BpjSv6GqvlpSZUwf61OojTfkFUigQKZ5
",2024-10-25,East Village South,,60,2,count/East Village South_2024_count.json
"https://lh3.googleusercontent.com/d/1_uMzEVYhKBqp_D_UuscCgEYB9__jeGPI
",2024-11-21,East Village South,,51,2,count/East Village South_2024_count.json
"https://lh3.googleusercontent.com/d/1KPlw_WZOLSvd3BrbvZDWh97vnN1S2QGP
",2024-12-19,East Village South,,54,2,count/East Village South_2024_count.json
"https://lh3.googleusercontent.com/d/1jskGZWbeh_MhJAvEI4-mjt_9m_SzpFwh
",2024-06-30,Barrio Logan,,,2,count/Barrio Logan_2024_count.json
"https://lh3.googleusercontent.com/d/11jzyY2_wRJ5S16VRURBS8HWhUgv1EDC0
",2024-07-30,Barrio Logan,,,2,count/Barrio Logan_2024_count.json
"https://lh3.googleusercontent.com/d/1WvkrtHUVasaT0STWX4jOKLXvGJijFUHS
",2024-08-30,Barrio Logan,,,2,count/Barrio Logan_2024_count.json
"https://lh3.googleusercontent.com/d/1w20se1S3m6JXs7liQxkOEJhEXZz5NXGd
",2024-09-30,Barrio Logan,,,2,count/Barrio Logan_2024_count.json
"https://lh3.googleusercontent.com/d/1FLJ41rYUKEByb2beuLHSaGeTxn7PlEys
",2024-10-30,Barrio Logan,,,2,count/Barrio Logan_2024_count.json
"https://lh3.googleusercontent.com/d/1FXzy2MfJVTUDHzr_VoFYO4HgCdPZ5D2E
",2024-11-30,Barrio Logan,,,2,count/Barrio Logan_2024_count.json
"https://lh3.googleusercontent.com/d/1JdXzLfR5eNJ1KzuejqTnrQE36tr86dYl
",2024-12-19,Barrio Logan,,52,2,count/Barrio Logan_2024_count.json
"https://lh3.googleusercontent.com/d/18JMMZe_4pYbNldVSGfEBgRM80cai8i4g
",2024-06-27,Marina,,65,2,count/Marina_2024_count.json
"https://lh3.googleusercontent.com/d/1LXks-Y_hzrSra33i3fUDYAG2KVvwIyDh
",2024-07-25,Marina,,70,2,count/Marina_2024_count.json
"https://lh3.googleusercontent.com/d/1dJfOn7AK2jWyY3LSi636gsmu3-lZgk9o
",2024-08-29,Marina,,65,2,count/Marina_2024_count.json
"https://lh3.googleusercontent.com/d/1Yb4MuUBASNzPkbbChDBzCzjEvRHxIk_4
",2024-09-27,Marina,,62,2,count/Marina_2024_count.json
"https://lh3.googleusercontent.com/d/1df4IpQDBRCf6BMbXfY7KIBkrOD7xWEkU
",2024-10-25,Marina,,60,2,count/Marina_2024_count.json
"https://lh3.googleusercontent.com/d/17vT8ei53OF1d4CAgvc-UdF6HVokErdqS
",2024-11-21,Marina,,48,2,count/Marina_2024_count.json
"https://lh3.googleusercontent.com/d/13A0-8EqabRpOo41sS_0ZyHZ6pAw8PILV
",2024-12-19,Marina,,52,2,count/Marina_2024_count.json
"https://lh3.googleusercontent.com/d/1-cEOUP1148v1Tb8P32GQMMEETpT4PCNX
",2024-06-30,Sherman Heights,,,2,count/Sherman Heights_2024_count.json
"https://lh3.googleusercontent.com/d/1Relco9bvd0wUHshSrlBA1iwGKT3PXzui
",2024-07-30,Sherman Heights,,,2,count/Sherman Heights_2024_count.json
"https://lh3.googleusercontent.com/d/1vSKUgTztXEdR-c-4R6aUQ_JeO0DSXMCc
",2024-08-30,Sherman Heights,,,2,count/Sherman Heights_2024_count.json
"https://lh3.googleusercontent.com/d/1glq5Vbv_uLIjKGPzNX24Vhsu7Efeb4ak
",2024-09-30,Sherman Heights,,,2,count/Sherman Heights_2024_count.json
"https://lh3.googleusercontent.com/d/12HtQiwxXKud31dyFewAHKwvwiPdMM4rY
","2024-10-30
",Sherman Heights,,,2,count/Sherman Heights_2024_count.json
"https://lh3.googleusercontent.com/d/1Pqn8sP_CEQ-YYkkdvgl638ff88fTW98x
",2024-11-30,Sherman Heights,,,2,count/Sherman Heights_2024_count.json
"https://lh3.googleusercontent.com/d/1caSxSCrkQBGuvSljlkaRuQhVhFhjU7G2
",2024-12-19,Sherman Heights,,50,2,count/Sherman Heights_2024_count.json
"https://lh3.googleusercontent.com/d/1v9LvN79m6uhmUJMLsXe5au53EYl3UxtN
",2024-06-27,City Center,,65,2,count/City Center_2024_count.json
"https://lh3.googleusercontent.com/d/1qbgQWpD0i61B0Ca2wx6t_pQjjSk6VBop
",2024-07-25,City Center,,70,2,count/City Center_2024_count.json
"https://lh3.googleusercontent.com/d/1wiyhl3AknxfBtD_2DN3lTO62Ajy7gy4B
",2024-08-29,City Center,,65,2,count/City Center_2024_count.json
"https://lh3.googleusercontent.com/d/1MXuhd5_2noYgiWqsSazBGlmgTCNNn_ac
",2024-09-27,City Center,,62,2,count/City Center_2024_count.json
"https://lh3.googleusercontent.com/d/1sfdJkt-uYGLgQD0GHM40edAShpHqWpLd
",2024-10-25,City Center,,60,2,count/City Center_2024_count.json
"https://lh3.googleusercontent.com/d/14UCJTIpb193HDsrBPDXWZeFQFYJleX9c
",2024-11-21,City Center,,48,2,count/City Center_2024_count.json
"https://lh3.googleusercontent.com/d/1aqdkYNS6YfQqGyl5tcQVnThmzSn78SHq
",2024-12-19,City Center,,52,2,count/City Center_2024_count.json
"https://lh3.googleusercontent.com/d/1DQAvc6BOhC1s6ESRzsyFS1hX9HdsZqmO
",2024-06-27,East Village,,66,2,count/East Village_2024_count.json
"https://lh3.googleusercontent.com/d/1vAEgwUQaY-J4ZeLNaQqUMHR1L3IpNSsC
",2024-07-25,East Village,,72,2,count/East Village_2024_count.json
"https://lh3.googleusercontent.com/d/1XLuIDyIqGGmwPvcMl7sywa9sQHLCdEuZ
",2024-08-29,East Village,,66,2,count/East Village_2024_count.json
"https://lh3.googleusercontent.com/d/1M0ddeil6TEwN46CW3ahd_B0WUZ74AnEa
",2024-09-27,East Village,,62,2,count/East Village_2024_count.json
"https://lh3.googleusercontent.com/d/1Oc8m_9JS0UeFqmlIgvHcS2Ugnch4Ttup
",2024-10-25,East Village,,60,2,count/East Village_2024_count.json
"https://lh3.googleusercontent.com/d/1AkLDfWHlGGEgf6phv395Vu7L0bojFra7
",2024-11-21,East Village,,50,2,count/East Village_2024_count.json
"https://lh3.googleusercontent.com/d/1_VHryW2oNwXLmxaxSt2gf3lFcbhhvmtn
",2024-12-19,East Village,,54,2,count/East Village_2024_count.json
"https://lh3.googleusercontent.com/d/1Suue-IcaoEmaN6tR3xHHiBzkHSTOFxQJ
",2024-06-27,Cortez,,65,2,count/Cortez_2024_count.json
"https://lh3.googleusercontent.com/d/1QCKvDcN6aLRzMLkHNJi2OoRiB9iQduqH
",2024-07-25,Cortez,,72,2,count/Cortez_2024_count.json
"https://lh3.googleusercontent.com/d/10o34rbQnUz6khV8lVboTc-CTtbNO419t
",2024-08-29,Cortez,,65,2,count/Cortez_2024_count.json
"https://lh3.googleusercontent.com/d/1OncVFbC9mFukh5yoU1mEoaIclloG1Rm_
",2024-09-27,Cortez,,62,2,count/Cortez_2024_count.json
"https://lh3.googleusercontent.com/d/1iyP19qRrGX_J66rXJwyEN9-2afqCyA4C
",2024-10-25,Cortez,,60,2,count/Cortez_2024_count.json
"https://lh3.googleusercontent.com/d/1OjJqwjr6q5DOC6Ns69o3wS_mJfr8rbfU
",2024-11-21,Cortez,,49,2,count/Cortez_2024_count.json
"https://lh3.googleusercontent.com/d/1Me5qWwcmotfOBAWrQ9kvDHFm3bhUtKST
",2024-12-19,Cortez,,50,2,count/Cortez_2024_count.json
"https://lh3.googleusercontent.com/d/1qiiyXIvi6xDh7hzl6iY1ggcpuT3TMx0X
",2024-06-27,columbia,,66,2,count/Columbia_2024_count.json
"https://lh3.googleusercontent.com/d/16vvUoEgIYWHY_K_OAbOydalIMG3vCSlW
",2024-07-25,columbia,,75,2,count/Columbia_2024_count.json
"https://lh3.googleusercontent.com/d/1FfYLu5qxVLmwrKDf_rBn6-4pR2o5nWfL
",2024-08-29,columbia,,65,2,count/Columbia_2024_count.json
"https://lh3.googleusercontent.com/d/1IAlTUUtPManzNHR2yHo-sdtfLwxFFpUn
",2024-09-27,columbia,,62,2,count/Columbia_2024_count.json
"https://lh3.googleusercontent.com/d/1x5kT1M6Ot2nZedbBTum_OIE-lbhIrNLu
",2024-10-25,columbia,,60,2,count/Columbia_2024_count.json
"https://lh3.googleusercontent.com/d/1wdRZj1o-YxBRQK4eoQ9yXkYOv0k8LvWO
",2024-11-21,columbia,,49,2,count/Columbia_2024_count.json
"https://lh3.googleusercontent.com/d/1QMnfvabXkMA6ZcS_iYNgQbLrkfvBEayu
",2024-12-19,columbia,,51,2,count/Columbia_2024_count.json
"https://lh3.googleusercontent.com/d/18FEU68exe355lzd4qJh1Y5UkrvxX6g2u
",2024-06-27,Gaslamp,,,2,count/Gaslamp_2024_count.json
"https://lh3.googleusercontent.com/d/1Uaet6qihupvEaTMexmxBbIWjGBd7d7za
",2024-07-25,Gaslamp,,,2,count/Gaslamp_2024_count.json
"https://lh3.googleusercontent.com/d/1jO45F1vmOPK5zYJ8Lnez6tvPhayKMY-5
",2024-08-29,Gaslamp,,,2,count/Gaslamp_2024_count.json
"https://lh3.googleusercontent.com/d/1319K8iiy0fc3HuLIPTskZSU30LEnfvRi
",2024-09-27,Gaslamp,,,2,count/Gaslamp_2024_count.json
"https://lh3.googleusercontent.com/d/1tgIbqhK46UdzXan9IAUnzZVw_N8PE46T
",2024-10-25,Gaslamp,,,2,count/Gaslamp_2024_count.json
"https://lh3.googleusercontent.com/d/1BQIizPxWp6T9eT1M4r72tk7K06QaeuIg
",2024-11-21,Gaslamp,,,2,count/Gaslamp_2024_count.json
"https://lh3.googleusercontent.com/d/1_2zWVifO-2NSYhOXMPeSdGp1WUZZ30xM
",2024-12-19,Gaslamp,,,2,count/Gaslamp_2024_count.json
"https://lh3.googleusercontent.com/d/1K2H0o7V7P90r0cqkty9Q8phu_mX6h4n5
",2024-06-30,golden_hill,,,2,count/Golden Hill_2024_count.json
"https://lh3.googleusercontent.com/d/1EkNHTneZBt6CMCa5DNVLBRVBv6Gh3hmy
",2024-07-30,golden_hill,,,2,count/Golden Hill_2024_count.json
"https://lh3.googleusercontent.com/d/1TCGUopFWu6kPjIEHAvArAaITcXSz_LvY
",2024-08-30,"golden_hill
",,,2,count/Golden Hill_2024_count.json
"https://lh3.googleusercontent.com/d/1yCtzXr34ZNdEr-sy0AY0aJdu0jNZLBtK
",2024-09-30,golden_hill,,,2,count/Golden Hill_2024_count.json
"https://lh3.googleusercontent.com/d/1__Hr2MXca3yn7hhyoYwMx40rCe0bZyzM
",2024-10-30,golden_hill,,,2,count/Golden Hill_2024_count.json
"https://lh3.googleusercontent.com/d/1LQ3v0Giy1hgagdMMaFF-bQNA1oQWOwYs
",2024-11-30,golden_hill,,,2,count/Golden Hill_2024_count.json
"https://lh3.googleusercontent.com/d/1QEdcx3idDjasgxuPV7SM_1WnN2A75IBo
",2024-12-19,golden_hill,,50,2,count/Golden Hill_2024_count.json
